,nav,cash,SH601969_P,SZ000061_P,SH603369_P,SZ002839_P,SH600673_P,SZ000887_P,SH603198_P,SZ300002_P,SZ000418_P,SH601969_A,SH601880_A,SZ002250_A,SH600155_A,SZ000158_A,SH600240_A,SH600971_A,SZ002745_A,SZ002384_A,SH603169_A,SH600525_A,SZ002147_A,SH600282_A,SZ000988_A,SH601020_A,SZ300308_A,SZ002603_A,SZ000656_A,SH600410_A,SH600060_A,SZ002366_A,SZ300010_A,SH603515_A,SZ002254_A,SH600687_A,SH603056_A,SH600329_A,SH603369_A,SZ002839_A,SH600673_A,SH600270_A,SZ000887_A,SH603198_A,SZ300002_A,SZ000418_A,SZ002093_A,SH600338_A,SZ000061_A,SH600335_A,SZ300134_A,SZ002701_A,SZ002038_A,SZ000932_A,SZ000738_A,SZ002640_A,SH600258_A,SH600694_A,SZ000623_A,SH603877_A,SZ002359_A
2019-03-07,1323774.9903665446,131349.99259741307,351864.2030892715,23829.422861267045,54822.51188080735,107958.1682307081,11802.11500120122,7107.755599102516,123770.72104789154,173184.0443703265,4525.078375861243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,1266410.6332047344,126352.63086592423,347233.6451458388,23830.871242589397,57608.876814742114,109271.2799849868,11720.863262722147,7107.491682751816,123771.60561495677,165836.7514925608,4722.065115783793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,1300151.3444133112,125546.32718782485,360624.7755064601,24161.690201100948,55750.568404845755,114111.73393653015,11802.378391217973,7038.179882629079,123745.7586430516,157801.59022220885,4721.880716139405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,1314279.8063808738,127521.8401784496,357165.99834352394,24162.766065329255,52036.299081689496,113494.91375308944,12046.258119246619,7107.65109296878,125341.30440948227,162484.33143449732,4722.003647635416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,1294305.9525366991,133519.95020241037,342976.1096589064,24052.391681829387,52037.31142929799,114228.35808728586,12291.16293313528,6899.019168368288,125313.50713211266,163157.55936876716,4721.820360225196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,1283104.938300463,126653.9570787617,345914.8166374209,24272.56372966959,52035.445281764085,114175.79103205475,12046.785286300781,6898.652387653283,123781.6078093849,175190.0371622608,4721.860228179027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,1324808.7651324912,128621.75658109697,348337.64740387397,25049.248014026758,50179.07573250888,117284.16603382607,12127.957713016767,7037.858914442004,120673.30934617412,175199.13206166442,4525.2986044582885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,1366444.6339411568,132840.6463079058,338101.08023216174,24827.796324008043,47390.71278009424,119023.31081369807,11802.923531378736,7177.737603623316,119114.3391798846,180551.20661469302,4721.7838151922615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,1357215.214708161,134832.21217321488,345448.01186406397,24827.796324008043,44602.878657437934,120286.49194146968,11558.32022669082,7386.950722755133,117602.16662295251,184548.6521814638,4721.937197383271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,1354497.952867372,132442.95404422603,349840.2772274222,24605.78470230441,46464.20136129744,117828.62932608713,11558.455933509558,7386.417482333337,119164.85452794078,181214.58791958026,4721.822021376498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-21,1364167.2825578079,135561.28847521672,349824.349201437,24605.171883472485,46460.52778696058,116594.82168916475,11639.362218138147,7386.417482333337,116044.24061987222,182553.87491246327,4722.055147867235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-22,1370243.4888955874,138191.49390742448,352749.3368170562,24162.971990919974,47391.12290882495,117789.90862910016,11640.0127658984,7455.939633524858,119150.81361045664,169841.7891882122,4721.99644876777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25,1339517.057340996,136126.07342310826,359141.82209793816,24384.146406318945,47388.99687846607,121598.52894660138,11558.406585206767,7526.078936092478,119155.93774972441,162484.3800033897,4721.779939237101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-26,1307675.4093351737,135387.38767282487,366431.4633943891,23940.542069281255,47392.215526409076,120920.15130029726,11558.354994249847,7595.32191878682,120712.4082851119,160487.17886376852,4721.819806508355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27,1322950.6584054416,134681.6691164892,372358.16779643536,24273.197126254956,45532.647500635736,120934.01495229421,11477.120721746658,7595.506783560626,119131.57111428879,166498.56301003558,4721.99811004297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-28,1307054.401629848,129611.39372549989,378223.35346650507,24716.1513107196,44602.026390892854,122749.54066342856,11476.679725000684,7735.456699376269,116017.81263448624,169840.72305043603,4721.900096806102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-29,1351197.3585406048,127548.33046067384,378349.9211526415,25049.97948315521,43673.549214940205,121618.317271426,11639.356571340524,7595.5951180290895,117608.93263398974,173862.0805929542,4721.841401561379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,1402304.2489811832,133902.28166515785,376973.15198951785,24273.104119116117,44602.6501479947,120900.05631685903,11965.583145943343,7665.169319614759,114519.05733844197,167841.38621317816,4721.860228179027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-02,1395491.8889271568,139270.87810417963,377892.2379507439,23053.907108566906,45530.24865877344,122123.70633963475,11883.880190175187,7664.973845965859,116024.15104360686,171183.66317494505,4525.237575109667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-03,1413447.9631751024,141881.96923719632,344187.90494815784,23829.723543342585,46462.77625430156,123370.76096560994,12046.841395488836,7734.728028884964,117600.78368646454,167835.81725020806,4525.218470608406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-04,1419368.3303988501,141527.3296131849,348556.32643799885,23830.33752507334,47392.04162294191,122156.79297894848,11802.99339541781,7526.356538271808,119144.65973079497,170501.38571056226,4525.265701474526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-08,1411713.4775576731,144993.47199484077,345712.4013286509,24605.85622691596,44603.97491773213,122140.36530457705,12372.769064419466,7596.037452233913,116060.24235573594,175850.16846100686,4328.529232095678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-09,1416255.3842586237,136948.38368720908,332357.60145995714,24606.381295317646,46461.48311773945,122740.49273528947,12372.314051671774,7596.007793407737,119162.97213852183,180545.46764386352,4328.527709238289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-10,1409438.1657181068,138752.18612908074,336745.30440472235,24273.66377627966,46458.56578297439,123493.36646664978,11965.518126062401,7734.974116528248,117588.4200526376,182555.89405677366,4328.403346168482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-11,1373927.8772585448,139666.87727944358,342583.60083781864,24827.82748868143,46463.88287607649,124715.08093053928,11721.32387859174,7317.156738745497,116027.18677172012,189237.62446993103,4328.549536963253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-12,1373019.8139364521,138348.81322378555,341097.45298210444,24494.475319556586,49251.545348211024,122846.39863799424,11476.885741989741,7247.595367269055,117610.1665996978,189896.39373637098,4328.53633877766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15,1358683.361111875,139611.3903234313,339542.9176441654,24606.15045753249,49248.404941414905,123476.9837839648,11151.227835121168,7386.267771592598,117571.49205662769,189239.1141025116,4328.371875830775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16,1389448.3698770604,135299.3712444915,345502.96304453217,24051.81169344327,50178.294073342106,122143.66620496628,11151.25272161508,7456.307541297152,119158.94649797327,190575.99927460455,4328.436847353423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17,1387267.945723253,139864.95852126688,349902.38729696523,24606.03341467646,48318.40029232011,120276.65242630427,11477.129631121079,7595.882219241919,117593.8966047737,181878.00271497614,4328.4206042899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-18,1392243.0482999876,139857.05114198924,352803.14735502977,24161.83545313965,47393.40663540526,120253.36461863367,11640.036485159468,7456.1836625719925,119162.25767051688,185884.6462612268,4328.450552533096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,1395956.6205915196,136121.6251154056,355833.47210335365,24495.163061064344,46463.747762453306,122733.73586355304,11802.67386009684,7386.499703108702,119151.7889488498,185897.9637506097,4328.371875830775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,1370074.1627191068,140327.16789162243,348410.7909571584,24828.342537246182,47393.48538852339,121615.03928023989,11884.299939973813,7386.587448193972,119123.38704016434,187220.4535540784,4131.779841547778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-23,1348653.010866202,136275.99990623049,345950.51900373754,24162.766065329255,46458.44999775354,123446.91095134828,11802.623469009128,7525.85324310757,117577.40071524719,187896.0623073595,4423.349652671203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-24,1365674.2650246194,135402.24618671372,355802.7466127679,24605.123119359367,46460.704697103756,121608.46145560415,11639.878358578262,7805.185052079063,117576.33006561676,187230.13540706065,4239.072289527225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-25,1329652.1037142,133637.09458782687,343909.6264622993,24495.95765286616,46458.94208892798,122770.96994264875,11639.941608695197,7804.56780209486,117584.09610577759,187220.24836186485,4423.261701557593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-26,1318521.752471577,130285.73633864673,347402.1533511228,24826.636725726737,46464.51341670823,123344.44634572796,11476.958128093158,7735.408502643654,119139.94859631275,188563.32244182267,4423.264131099393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29,1292520.5221492222,131510.51919552518,350224.6049684513,24938.295306389602,45531.75223968036,124116.2691733668,11476.87794661768,7874.373109363766,119142.37966000245,183873.69533176438,4423.271419740806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-30,1303274.2978887549,129385.30723403516,360654.36266873294,25602.778643013462,44603.33877139349,123946.25840094968,11721.499035855015,7805.054072808694,114499.3203783323,194593.90372699927,4238.9512144214605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-06,1206771.159316126,127107.17663189372,351506.673745844,24828.11617569082,46464.642100572484,123488.20806578788,11965.3404860617,8013.661995207536,111413.20830286776,198591.50553483254,4238.909771070336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-07,1246174.5862712692,122715.56447997608,361977.0674296473,25603.524565276046,46462.76338691654,117303.6633854376,12046.216041381464,8152.585087305356,116055.1978540291,200592.0040220708,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-08,1258427.131427835,123800.12914045424,359043.73227756674,24495.344307609168,44605.86802364624,119738.00817713226,12128.224850360004,8362.77330257502,114466.95065644881,210615.28783425834,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09,1241850.274536507,130831.24995074575,360499.6100115671,24272.509211002307,44599.93291786717,122224.94256026413,12128.164831694045,8570.849342432832,112928.0911142912,194593.1475063987,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-10,1270018.6611837142,129069.6671388613,353234.9235493605,24827.86029368531,45534.99930451252,121479.6661939656,12209.917340134889,8432.263430607187,112976.37437624791,195931.8460118897,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-13,1258487.8939203185,131424.90350158638,350249.59351929935,24717.245345068168,44603.131873339575,120383.61354278207,12371.85066939279,8501.152810980317,112927.04985901831,196573.7202636259,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-14,1249969.3218840016,126906.31163300993,353164.7667522145,23720.00960870936,44603.89462641695,121614.7707836722,12453.55134586305,8641.251001145341,114501.68317422943,201273.17770951684,4054.74965379066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
