,nav,cash,SH600718_P,SZ002603_P,SH600640_P,SH600062_P,SZ300413_P,SH600126_P,SH600801_P,SH600770_P,SZ000718_P,SH600458_P,SZ002603_A,SZ000158_A,SZ002051_A,SH600525_A,SZ002583_A,SH600258_A,SZ002385_A,SH600240_A,SH600718_A,SH600183_A,SH601200_A,SZ002489_A,SZ000008_A,SH603806_A,SZ002589_A,SZ000877_A,SH603659_A,SH601020_A,SH601128_A,SZ002127_A,SZ002244_A,SZ000541_A,SH603233_A,SH600639_A,SH601179_A,SH600151_A,SZ000636_A,SH600393_A,SH600062_A,SZ300413_A,SH600126_A,SH600801_A,SH600770_A,SZ000718_A,SH600458_A,SH600006_A,SZ002266_A,SH603056_A,SH600640_A,SZ002470_A,SZ000596_A,SH601966_A,SH601003_A,SH600380_A,SZ002506_A,SH601872_A,SH600970_A,SZ002191_A,SH600545_A,SZ002368_A
2019-03-06,1239571.2941059363,11066.161825252064,28343.28053109953,163075.45178570974,42145.05673880668,14237.889915549513,37508.31881893533,57063.27524996275,8421.330677496333,52818.15672630534,7679.5521094554215,18517.892398694334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,1261240.701721959,224.6891487504423,27398.720520126346,163085.2986149388,42573.41684256664,14396.088692388952,38801.568046995155,55884.28195967427,9001.534848659105,53709.98836481757,7681.396955442223,18655.0879009192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,1229740.2859574673,3039.287483218681,24564.40931520349,164731.48101324905,43006.22373586413,14554.17630735024,40100.823528311914,57286.26009015617,9146.720882041165,53709.84507747905,7443.9229686717,19068.20764820538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,1272676.1936390311,1963.2035369626537,22674.628681137117,171405.31829863394,39564.75221338408,15028.869628451586,38803.845294296385,60122.66248927821,9582.286495498569,50726.23093904719,7966.254269192287,19890.25488050703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,1306528.8944069967,14152.16560683452,22989.552069599322,169749.98657457985,39563.79131414834,14869.868979328252,34920.13924582693,59651.11219524466,9582.286495498569,52516.8113501293,7989.586702882859,19752.856218838235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,1278676.3548557989,3157.36069793553,25508.507174906747,169736.3380878209,37843.60464885289,14870.104529104206,34920.66418552051,60588.576058098784,9727.96428651171,52218.322860071865,7988.4343729311595,19889.86295702624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,1265494.4251071566,11899.339476121047,26138.346148887227,169710.95163813516,37843.60464885289,14712.017354790025,34922.28621429356,59182.826377295256,9437.08563653048,51919.50767418309,7988.7892479074,19478.929853063702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,1268420.9810251193,10146.189375280353,27083.192806149447,171380.58444507545,39563.789881411205,14712.017354790025,33629.480713257115,57060.73300121694,8856.804838602477,54306.85777068141,8058.355725450344,19753.109779948223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,1301721.402230269,8191.389410736626,27082.97929171404,169733.10781118105,41717.03153059565,15028.216360759672,33629.480713257115,57771.069081973306,8856.804838602477,52814.90173529351,7916.986031064208,19477.921754072384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,1303423.4231174074,97.88392162989612,27713.49747998536,164727.90715967433,42576.73994033161,14554.117296178985,34924.40652059732,56816.396889037685,9147.145968933279,53113.2815642316,7893.647389038192,20026.62400345446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-20,1300167.5415267712,633.5397246066236,27083.424117253588,168061.10862884554,40855.752838201,14869.449775269351,33633.23726207714,57995.160309972074,9147.258378805758,53709.92627354368,7941.812532118434,20439.27911422016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-21,1316880.0338312262,7658.990436843886,27083.424117253588,166378.97525204107,40855.320839645545,14395.473788286605,34926.75387014972,58471.85025077586,8711.202710647829,54605.32479325122,7822.20896028483,20302.013106302205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-22,1328063.555995245,2162.168455288591,27398.8208101231,164733.85005308344,40426.28813816205,14712.16440031716,36216.02181540152,58945.9944012391,8711.202710647829,53113.59329728986,7822.20896028483,20576.36463476575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25,1312517.4751041874,4153.049830959142,27713.74142025445,161396.76923058805,37843.75015299421,14712.439078137548,36215.93805402435,58952.27860958324,9001.751407936159,53710.06956131543,7917.382463201542,20712.891769041114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-26,1284054.341606836,6391.688735519573,27713.305002996778,164737.6079801728,37414.549086291634,14870.474693829943,36218.967670244296,59411.57987046352,9001.751407936159,53710.06956131543,7892.873001384739,19889.401125113738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27,1288561.0985786743,7786.254837964309,27398.34508204199,166375.2113349277,39133.584594396656,14870.474693829943,36218.967670244296,59647.35089234777,9001.788021505552,53113.20126994561,7869.5789290817875,19067.183348403443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-28,1271859.5159433614,2076.5129013388223,28027.87643027983,164739.48700801292,39994.721852857474,14869.87739169175,36216.41619709243,59179.561901211106,8711.571359029002,54306.746696014874,7775.86421055178,19890.86962977596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-29,1314394.936971942,5053.778316203299,28343.416199931016,164739.48700801292,39564.50627958399,15027.564566739078,36216.41619709243,59422.38512546618,8421.076330939766,54008.45883665607,7632.276858483186,20301.042078443552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,1378396.6391041751,5883.977109898026,28028.202617716135,166408.94829611748,39133.6197024223,15185.821047083593,37509.7421004051,59658.16910307114,8130.397465423332,54903.9244913752,7728.826965763727,19615.44624626795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-02,1404159.4283628073,8554.756922902623,28028.705066444116,171375.71926090796,38704.96390481054,15344.56079860097,37508.19690329872,60365.44733107468,8130.397465423332,54903.9244913752,7728.826965763727,18518.084680272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-03,1454150.359352923,22018.09000164671,29287.471059196116,173039.6641254058,35263.57129180324,15977.550662873162,40094.59818766519,60365.44733107468,8130.397465423332,54903.9244913752,7728.826965763727,16048.846639591746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-04,1474273.8237508864,994.829577375537,29602.723500042564,181388.48609631197,31824.519907595863,15977.748021355603,43979.590105533025,63191.1805718934,7549.920049611905,59081.596658025264,8272.334530941373,16048.763974869884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-08,1471422.210651189,11727.991887088478,29602.723500042564,181354.2520385527,31824.519907595863,15977.748021355603,42682.46932006458,62007.7395426593,7404.839500138423,56992.6303399551,8273.395865777893,16598.35568571951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-09,1475506.4879170193,21915.603940968125,30862.793316894873,181389.7905064575,33114.6613949306,15977.748021355603,42682.46932006458,60359.23074631279,6823.794943759211,56396.00434002327,8367.536031641112,16048.73248377127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-10,1463984.5316376335,506.54729887229405,30862.14448322051,176395.45351834563,35695.28922611571,15819.465980854138,42682.67909208512,61543.203236333604,7114.196285295958,59678.083268653565,8010.924661497512,16734.71120523634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-11,1422161.594558751,2755.52525485892,30862.14448322051,173055.5436681955,36124.790397319564,15503.269622065132,42686.53761973464,61300.76289448942,7259.536624511674,59379.29681938609,8154.865839047551,16461.04998469807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-12,1421889.8030781185,682.1466537812053,31177.286708120144,173055.5436681955,35263.90573678256,15502.515347956954,43981.616208248015,60817.08652983816,7259.536624511674,59976.041671020364,8130.428265265651,16459.83606925953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15,1396790.5047405814,916.4821923015511,30232.764466552475,176390.0735355425,33973.87605405778,15344.586841572527,43980.69638534291,62235.02688015101,7259.653479655924,60278.36443641602,8249.307537964381,16734.16871141497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16,1428814.080033391,3774.709406909851,30232.30479988948,174714.21077227278,34403.92396057784,15345.152574605116,42687.14649165636,61765.341560411325,7404.781826101112,60871.34179916765,8058.96777460306,16872.91285149865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17,1424533.8996323945,6110.532579446494,30232.30479988948,176362.85060629895,33975.1540740736,15502.42033801269,42687.14649165636,61765.341560411325,7259.681123358555,59976.06300489781,8153.427134665196,16871.26024521894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-18,1424003.0772732934,2608.837073092048,30232.51193190249,174706.12115870236,34835.30688106862,15502.51973305942,42687.14649165636,62006.428117625386,7259.529085599291,59980.01536754034,8129.725311599308,17008.881075297424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,1439439.2732634908,792.4593376286566,30547.43254203384,174706.12115870236,33113.915857148924,15661.723211215263,43981.52719144665,62006.428117625386,7114.3489704151925,61472.05555081249,8083.400601861831,17284.273482665518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-22,1416346.1733383865,5693.929204497634,30547.026822478612,174706.12115870236,31824.833985309986,15660.810597132477,43972.56377313933,62008.45409658892,7259.6936887475285,61472.01728278044,8106.023488533421,17010.014509871962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-23,1397746.7853038767,1198.3720466673149,30862.309585630213,176389.30811750187,31823.04953529323,15819.107995585378,42683.201474508576,62724.03427211944,7404.88081521049,61770.30977255741,8083.726806144425,17008.696124236605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-24,1411021.060604728,3564.674142124455,30862.46600006889,176389.30811750187,31823.04953529323,15818.73063698965,41390.692526007915,62706.50435651579,7404.751066981894,62367.185370764026,8058.218209340043,17145.993397676702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-25,1352819.33459318,3567.4326066335934,30547.37659128103,179712.00514160172,32253.880287744152,15819.328751252768,41392.726929281984,62702.66741451538,7404.830528562501,62367.00233802569,8081.919585061671,16734.380101950508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-26,1339875.180492156,2381.2924376815686,30862.492069296142,181372.02515302846,32253.880287744152,15660.649645487969,41389.910730100455,61767.34212926802,7404.494110157985,62367.02452375494,8201.051377152167,16735.74975053613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-29,1334720.8992177981,1713.2876774401138,30547.445399201395,183021.61451171438,32684.296467574655,15661.361401645432,41389.380242554216,62003.12817793219,7259.382708154072,60874.75224041471,8153.217961122201,17420.202533872696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-30,1338440.7149412076,37.694092383933366,30862.83966320127,179731.82563172502,33115.07027892207,15186.561328999362,41389.0611588505,61537.957655576865,7114.338503887305,63262.076190469415,8202.572702825613,17831.43221917579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-06,1233522.4360516618,12195.507407131214,30862.85124979962,176403.99436829632,33545.125020030624,14870.052651429434,40093.07595902994,59877.593224216136,7259.468146632359,62664.73472587099,8012.441417480783,17968.597082400218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-07,1254400.7869847743,5952.554067455359,31177.60273185763,174726.25452991846,36985.61365868964,14711.419492400375,40095.78823369783,57289.53646828745,7114.399456452836,64156.88344692239,8129.335753031649,17968.854170166924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-08,1254429.2011258325,541.4081759463379,32437.532184295444,174734.4651653754,35695.82451250518,15186.297854822742,40095.93119852612,54934.335441114585,7259.5315985683455,63858.60427657492,8130.99623033683,18654.68381304547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09,1234941.7617496115,2860.0713115789454,32122.01377982926,174708.09205309008,36125.88856884626,15186.949397288623,40101.31823790698,54936.18442049582,7259.326797297386,62664.9910779436,8179.636079974223,18517.718288898996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-10,1284405.6684677417,5999.715044974497,32121.86002684211,176385.17497486802,36125.18395206297,15343.95749450503,40101.31823790698,54936.18442049582,7114.126101593065,62068.40795250043,8179.636079974223,18245.03153021996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
